"","video_id","site","management","date","season","year","trophic_group","abundance_std","biomassKG_std","abundance","biomassKG","useful_time_hrs","richness","richness_std","useful_time","total_detections","interaction_strength","feeding_pressure","bites_kg"
"1","0058","Chañaral de Aceituno","MPA",2022-10-25,"spring",2022,"Carnivore",4.61013090495162,1.50358831166095,9,2.93533851509811,0.976111111111111,7,3.58565737051793,58.5666666666667,1,0.512236767216847,2.00008870784764,3.9046176218759
"2","0058","Chañaral de Aceituno","MPA",2022-10-25,"spring",2022,"Herbivore",1.53671030165054,0.411867184471893,3,0.804056270130128,0.976111111111111,7,3.58565737051793,58.5666666666667,1,0.512236767216847,5.88845703060423,11.4955766697463
"3","0059","Chañaral de Aceituno","MPA",2022-10-25,"spring",2022,"Carnivore",7.85046728971963,2.10806396304305,7,1.87969036704672,0.445833333333333,4,4.48598130841121,26.75,32,35.8878504672897,0,0
"4","0059","Chañaral de Aceituno","MPA",2022-10-25,"spring",2022,"Planktivore",13.4579439252336,0.523242759437599,12,0.466558127165193,0.445833333333333,4,4.48598130841121,26.75,32,35.8878504672897,0,0
"5","0066","Chañaral de Aceituno","TURF",2022-10-27,"spring",2022,"Carnivore",5.19630484988453,0.86027414799817,5,0.827774902407128,0.481111111111111,6,6.23556581986143,28.8666666666667,0,0,4.88703808618509,4.70241664737365
"6","0066","Chañaral de Aceituno","TURF",2022-10-27,"spring",2022,"Herbivore",2.07852193995381,0.227669106934969,2,0.219068274006314,0.481111111111111,6,6.23556581986143,28.8666666666667,0,0,0,0
"7","0066","Chañaral de Aceituno","TURF",2022-10-27,"spring",2022,"Planktivore",1.03926096997691,0.00779681567605794,1,0.00750226930607353,0.481111111111111,6,6.23556581986143,28.8666666666667,0,0,0,0
"8","0067","Chañaral de Aceituno","TURF",2022-10-27,"spring",2022,"Carnivore",2.76214833759591,0.574393820568172,3,0.623855510672654,0.543055555555556,3,2.76214833759591,32.5833333333333,0,0,1.44445700458981,1.56884080220727
"9","0067","Chañaral de Aceituno","TURF",2022-10-27,"spring",2022,"Herbivore",0.920716112531969,0.00952146315474173,1,0.0103413669264,0.543055555555556,3,2.76214833759591,32.5833333333333,0,0,0.560527416257807,0.608795054880007
"10","0091","Las Cruces","MPA",2022-05-30,"fall",2022,"Carnivore",14.5650708024275,7.7350990085792,12,6.37286212762386,0.411944444444444,4,4.85502360080917,24.7166666666667,9,10.9238031018206,0.430841152416884,0.354965238352355
"11","0091","Las Cruces","MPA",2022-05-30,"fall",2022,"Herbivore",4.85502360080917,0.509814354169225,4,0.420030381796089,0.411944444444444,4,4.85502360080917,24.7166666666667,9,10.9238031018206,0.208405623240393,0.171703077369723
"12","0092","Las Cruces","MPA",2022-06-26,"winter",2022,"Carnivore",2.12891780011827,1.69009216493565,2,1.58774769494788,0.469722222222222,3,3.19337670017741,28.1833333333333,5,5.32229450029568,7.13547147099778,6.7033790319207
"13","0092","Las Cruces","MPA",2022-06-26,"winter",2022,"Herbivore",5.32229450029568,0.761263812776809,5,0.715165059669769,0.469722222222222,3,3.19337670017741,28.1833333333333,5,5.32229450029568,2.30194386411221,2.16254837456319
"14","0109","Chañaral de Aceituno","TURF",2023-03-08,"summer",2023,"Carnivore",4.31008680035917,1.53541175656804,8,2.84989482149656,0.928055555555556,4,2.15504340017959,55.6833333333333,1,0.538760850044897,0.298815842027191,0.554635404562693
"15","0109","Chañaral de Aceituno","TURF",2023-03-08,"summer",2023,"Herbivore",1.07752170008979,0.0186269974376949,2,0.0345737769107437,0.928055555555556,4,2.15504340017959,55.6833333333333,1,0.538760850044897,0.0875761715664772,0.162551105113111
"16","0109","Chañaral de Aceituno","TURF",2023-03-08,"summer",2023,"Planktivore",1.61628255013469,0.0233682059873281,3,0.0433739867798128,0.928055555555556,4,2.15504340017959,55.6833333333333,1,0.538760850044897,0,0
"17","0193","Chañaral de Aceituno","MPA",2021-11-09,"spring",2021,"Carnivore",3.4816247582205,1.45288426114281,3,1.25190193835139,0.430833333333333,6,6.96324951644101,25.85,4,4.642166344294,0,0
"18","0193","Chañaral de Aceituno","MPA",2021-11-09,"spring",2021,"Herbivore",2.321083172147,0.775089971902316,2,0.667869192455829,0.430833333333333,6,6.96324951644101,25.85,4,4.642166344294,0,0
"19","0193","Chañaral de Aceituno","MPA",2021-11-09,"spring",2021,"Planktivore",18.568665377176,0.884294817121098,16,0.761967367419346,0.430833333333333,6,6.96324951644101,25.85,4,4.642166344294,0,0
"20","0212","Las Cruces","TURF",NA,"spring",2021,"Carnivore",3.08747855917667,3.81655045158932,3,3.70841485546096,0.485833333333333,5,5.14579759862779,29.15,0,0,0,0
"21","0212","Las Cruces","TURF",NA,"spring",2021,"Herbivore",3.08747855917667,1.36848369804135,3,1.32970999326352,0.485833333333333,5,5.14579759862779,29.15,0,0,0,0
"22","0310","Las Cruces","MPA",2022-05-30,"fall",2022,"Carnivore",2.12891780011827,0.404488963432068,2,0.379994909535348,0.469722222222222,5,5.32229450029568,28.1833333333333,1,1.06445890005914,0.404488963432068,0.379994909535348
"23","0310","Las Cruces","MPA",2022-05-30,"fall",2022,"Herbivore",3.19337670017741,0.699564740745885,3,0.65720220922294,0.469722222222222,5,5.32229450029568,28.1833333333333,1,1.06445890005914,0.182770868873745,0.171703077369723
"24","0310","Las Cruces","MPA",2022-05-30,"fall",2022,"Omnivore",1.06445890005914,0.0914588742092484,1,0.0859205312710217,0.469722222222222,5,5.32229450029568,28.1833333333333,1,1.06445890005914,0,0
"25","0318","Las Cruces","MPA",2022-06-16,"fall",2022,"Carnivore",3.52710646636186,0.997561776540041,3,0.848481711046002,0.425277777777778,4,4.70280862181581,25.5166666666667,3,3.52710646636186,0,0
"26","0318","Las Cruces","MPA",2022-06-16,"fall",2022,"Herbivore",3.52710646636186,0.278214393926083,3,0.236636798389352,0.425277777777778,4,4.70280862181581,25.5166666666667,3,3.52710646636186,0.0591134862257405,0.0502793041175604
"27","0318","Las Cruces","MPA",2022-06-16,"fall",2022,"Planktivore",1.17570215545395,0.0290534871297494,1,0.0247116048864702,0.425277777777778,4,4.70280862181581,25.5166666666667,3,3.52710646636186,0,0
"28","0363","Chañaral de Aceituno","OA",2022-10-24,"spring",2022,"Carnivore",7.45033112582781,3.47785517253797,10,4.66805449825096,0.671111111111111,8,5.96026490066225,40.2666666666667,0,0,0,0
"29","0363","Chañaral de Aceituno","OA",2022-10-24,"spring",2022,"Herbivore",2.23509933774834,0.183438228106071,3,0.246214866169038,0.671111111111111,8,5.96026490066225,40.2666666666667,0,0,0.0603228355139099,0.0809666503342257
"30","0363","Chañaral de Aceituno","OA",2022-10-24,"spring",2022,"Omnivore",5.21523178807947,0.458392148163265,7,0.615264127756916,0.671111111111111,8,5.96026490066225,40.2666666666667,0,0,0,0
"31","0363","Chañaral de Aceituno","OA",2022-10-24,"spring",2022,"Planktivore",0.745033112582781,0.0184109639054828,1,0.0247116048864702,0.671111111111111,8,5.96026490066225,40.2666666666667,0,0,0,0
"32","0364","Chañaral de Aceituno","OA",2022-10-24,"spring",2022,"Carnivore",11.8421052631579,5.11737760881737,8,3.45707287351218,0.337777777777778,5,7.40131578947368,20.2666666666667,4,5.92105263157895,0,0
"33","0364","Chañaral de Aceituno","OA",2022-10-24,"spring",2022,"Herbivore",1.48026315789474,1.14189682665915,1,0.771414745120846,0.337777777777778,5,7.40131578947368,20.2666666666667,4,5.92105263157895,0,0
"34","0364","Chañaral de Aceituno","OA",2022-10-24,"spring",2022,"Planktivore",1.48026315789474,0.0365796782858934,1,0.0247116048864702,0.337777777777778,5,7.40131578947368,20.2666666666667,4,5.92105263157895,0,0
"35","0366","Las Cruces","TURF",2023-06-15,"winter",2023,"Carnivore",5.17241379310345,2.90531399796256,4,2.24677615842438,0.386666666666667,6,7.75862068965517,23.2,1,1.29310344827586,0,0
"36","0366","Las Cruces","TURF",2023-06-15,"winter",2023,"Herbivore",2.58620689655172,0.469112916177997,2,0.362780655177651,0.386666666666667,6,7.75862068965517,23.2,1,1.29310344827586,0,0
"37","0366","Las Cruces","TURF",2023-06-15,"winter",2023,"Planktivore",10.3448275862069,0.492651315141819,8,0.380983683709673,0.386666666666667,6,7.75862068965517,23.2,1,1.29310344827586,0,0
"38","0367","Chañaral de Aceituno","OA",2022-10-26,"spring",2022,"Carnivore",1.92,0.659694937407423,2,0.687182226466065,0.520833333333333,3,2.88,31.25,0,0,0,0
"39","0367","Chañaral de Aceituno","OA",2022-10-26,"spring",2022,"Herbivore",0.96,0.257464370318273,1,0.268192052414868,0.520833333333333,3,2.88,31.25,0,0,0,0
"40","0368","Chañaral de Aceituno","OA",2022-10-26,"spring",2022,"Carnivore",2.03850509626274,0.723598447377393,1,0.354965238352355,0.245277777777778,2,4.07701019252548,14.7166666666667,0,0,0,0
"41","0368","Chañaral de Aceituno","OA",2022-10-26,"spring",2022,"Herbivore",2.03850509626274,0.0332699575406047,1,0.0163207625046411,0.245277777777778,2,4.07701019252548,14.7166666666667,0,0,0,0
"42","0369","Chañaral de Aceituno","TURF",2022-10-27,"spring",2022,"Carnivore",4.28571428571429,0.787783488357248,3,0.551448441850074,0.35,5,7.14285714285714,21,1,1.42857142857143,0,0
"43","0369","Chañaral de Aceituno","TURF",2022-10-27,"spring",2022,"Herbivore",7.14285714285714,0.59077113426792,5,0.413539793987544,0.35,5,7.14285714285714,21,1,1.42857142857143,4.24013815568332,2.96809670897832
"44","0369","Chañaral de Aceituno","TURF",2022-10-27,"spring",2022,"Planktivore",1.42857142857143,0.010717527580105,1,0.00750226930607353,0.35,5,7.14285714285714,21,1,1.42857142857143,0,0
"45","0373","Chañaral de Aceituno","TURF",2022-10-27,"spring",2022,"Carnivore",1.26315789473684,0.129659461285911,1,0.102647073518013,0.395833333333333,2,2.52631578947368,23.75,1,1.26315789473684,0,0
"46","0373","Chañaral de Aceituno","TURF",2022-10-27,"spring",2022,"Herbivore",2.52631578947368,0.0473113578236305,2,0.0374548249437075,0.395833333333333,2,2.52631578947368,23.75,1,1.26315789473684,0,0
"47","0641","Chañaral de Aceituno","OA",2023-03-06,"summer",2023,"Carnivore",1.33037694013304,0.136559299580505,1,0.102647073518013,0.375833333333333,4,5.32150776053215,22.55,15,19.9556541019956,1.8298781271181,1.3754583922171
"48","0641","Chañaral de Aceituno","OA",2023-03-06,"summer",2023,"Herbivore",7.98226164079823,0.477452368078938,6,0.358885030006002,0.375833333333333,4,5.32150776053215,22.55,15,19.9556541019956,1.73316476141417,1.30276217899632
"49","0641","Chañaral de Aceituno","OA",2023-03-06,"summer",2023,"Planktivore",2.66075388026608,0.0384691678756655,2,0.0289159911865419,0.375833333333333,4,5.32150776053215,22.55,15,19.9556541019956,0,0
"50","0642","Chañaral de Aceituno","OA",2023-02-05,"summer",2023,"Carnivore",2.04081632653061,0.574052499881057,4,1.12514289976687,0.98,6,3.06122448979592,58.8,3,1.53061224489796,2.8241244879763,5.53528399643355
"51","0642","Chañaral de Aceituno","OA",2023-02-05,"summer",2023,"Herbivore",1.53061224489796,0.147190246745572,3,0.288492883621321,0.98,6,3.06122448979592,58.8,3,1.53061224489796,8.98011435899016,17.6010241436207
"52","0642","Chañaral de Aceituno","OA",2023-02-05,"summer",2023,"Planktivore",2.55102040816327,0.0191384421073304,5,0.0375113465303677,0.98,6,3.06122448979592,58.8,3,1.53061224489796,0,0
"53","0643","Chañaral de Aceituno","OA",2023-02-06,"summer",2023,"Carnivore",3.74843815077051,1.57876606255041,5,2.10589850899086,0.666944444444444,6,4.49812578092461,40.0166666666667,10,7.49687630154102,9.15792288532894,12.2156515820416
"54","0643","Chañaral de Aceituno","OA",2023-02-06,"summer",2023,"Herbivore",3.74843815077051,0.304039202731847,5,0.405554514310647,0.666944444444444,6,4.49812578092461,40.0166666666667,10,7.49687630154102,0.796549609684101,1.0625086738064
"55","0643","Chañaral de Aceituno","OA",2023-02-06,"summer",2023,"Omnivore",0.749687630154102,0.0481885826607702,1,0.0642782149825051,0.666944444444444,6,4.49812578092461,40.0166666666667,10,7.49687630154102,0,0
"56","0643","Chañaral de Aceituno","OA",2023-02-06,"summer",2023,"Planktivore",5.24781341107872,0.0556620825227597,7,0.0742470334095255,0.666944444444444,6,4.49812578092461,40.0166666666667,10,7.49687630154102,0,0
"57","0644","Chañaral de Aceituno","TURF",2023-03-07,"summer",2023,"Carnivore",3.52250489236791,0.552525312989551,3,0.470567391562768,0.425833333333333,5,5.87084148727984,25.55,0,0,0.175603248387536,0.149555433210051
"58","0644","Chañaral de Aceituno","TURF",2023-03-07,"summer",2023,"Herbivore",3.52250489236791,0.187576978962092,3,0.159753060416049,0.425833333333333,5,5.87084148727984,25.55,0,0,0.158966770494012,0.1353866995374
"59","0644","Chañaral de Aceituno","TURF",2023-03-07,"summer",2023,"Planktivore",1.17416829745597,0.0290155830369513,1,0.0247116048864702,0.425833333333333,5,5.87084148727984,25.55,0,0,0,0
"60","0645","Chañaral de Aceituno","TURF",2023-03-07,"summer",2023,"Carnivore",7.6271186440678,4.12696241511558,3,1.6232718832788,0.196666666666667,5,12.7118644067797,11.8,2,5.08474576271186,0,0
"61","0645","Chañaral de Aceituno","TURF",2023-03-07,"summer",2023,"Herbivore",7.6271186440678,1.73522932540802,3,0.682523534660487,0.196666666666667,5,12.7118644067797,11.8,2,5.08474576271186,0.587470266119984,0.231071638007194
"62","0646","Chañaral de Aceituno","TURF",2023-03-07,"summer",2023,"Carnivore",3.11688311688312,0.822187768422515,2,0.527570484737781,0.320833333333333,2,3.11688311688312,19.25,0,0,0,0
"63","0646","Chañaral de Aceituno","TURF",2023-03-07,"summer",2023,"Planktivore",4.67532467532468,0.0385115920308626,3,0.0247116048864702,0.320833333333333,2,3.11688311688312,19.25,0,0,0,0
"64","0699","Las Cruces","TURF",2023-04-20,"fall",2023,"Carnivore",7.67263427109974,3.16370304349118,5,2.06167981667509,0.325833333333333,6,9.20716112531969,19.55,0,0,0,0
"65","0699","Las Cruces","TURF",2023-04-20,"fall",2023,"Herbivore",7.67263427109974,0.846947910805467,5,0.551927721874896,0.325833333333333,6,9.20716112531969,19.55,0,0,1.40285694205194,0.914195107237182
"66","0699","Las Cruces","TURF",2023-04-20,"fall",2023,"Planktivore",10.7416879795396,0.409765923537219,7,0.267030793505088,0.325833333333333,6,9.20716112531969,19.55,0,0,0,0
"67","0701","Las Cruces","TURF",2023-05-29,"fall",2023,"Carnivore",4.36893203883495,2.94971264938752,3,2.02546935257943,0.343333333333333,5,7.28155339805825,20.6,1,1.45631067961165,0,0
"68","0701","Las Cruces","TURF",2023-05-29,"fall",2023,"Herbivore",5.8252427184466,0.462917860013688,4,0.317870263876066,0.343333333333333,5,7.28155339805825,20.6,1,1.45631067961165,0.613063576521239,0.420970322544584
"69","0701","Las Cruces","TURF",2023-05-29,"fall",2023,"Planktivore",11.6504854368932,0.554830607344184,8,0.380983683709673,0.343333333333333,5,7.28155339805825,20.6,1,1.45631067961165,0,0
"70","0702","Las Cruces","OA",2023-06-14,"fall",2023,"Carnivore",2.04894706886739,0.828282019329896,2,0.80849528220146,0.488055555555556,2,2.04894706886739,29.2833333333333,0,0,0,0
"71","0702","Las Cruces","OA",2023-06-14,"fall",2023,"Herbivore",1.02447353443369,0.274755659844486,1,0.268192052414868,0.488055555555556,2,2.04894706886739,29.2833333333333,0,0,0,0
"72","0703","Las Cruces","OA",2023-06-14,"fall",2023,"Carnivore",3.66350067842605,1.03041718719051,3,0.843797185510455,0.409444444444444,2,2.44233378561737,24.5666666666667,0,0,0,0
"73","0705","Las Cruces","TURF",2023-06-16,"winter",2023,"Carnivore",3.06793279766253,1.3847828457118,7,3.15961285963242,1.14083333333333,6,2.62965668371074,68.45,1,0.43827611395179,0,0
"74","0705","Las Cruces","TURF",2023-06-16,"winter",2023,"Herbivore",0.876552227903579,0.00589725773389167,2,0.0134555763961628,1.14083333333333,6,2.62965668371074,68.45,1,0.43827611395179,0.0498561152039739,0.1137550361904
"75","0705","Las Cruces","TURF",2023-06-16,"winter",2023,"Planktivore",0.876552227903579,0.0417440120938283,2,0.0952459209274183,1.14083333333333,6,2.62965668371074,68.45,1,0.43827611395179,0,0
"76","0819","Las Cruces","OA",2023-08-18,"winter",2023,"Carnivore",1.93340494092374,0.808854828171295,2,0.836715383363862,0.517222222222222,6,5.80021482277121,31.0333333333333,0,0,0,0
"77","0819","Las Cruces","OA",2023-08-18,"winter",2023,"Herbivore",4.83351235230934,0.747366671420759,5,0.773109301214141,0.517222222222222,6,5.80021482277121,31.0333333333333,0,0,0,0
"78","0819","Las Cruces","OA",2023-08-18,"winter",2023,"Omnivore",0.966702470461869,0.142744072465373,1,0.14766081273918,0.517222222222222,6,5.80021482277121,31.0333333333333,0,0,0,0
"79","0819","Las Cruces","OA",2023-08-18,"winter",2023,"Planktivore",0.966702470461869,0.0139765800579418,1,0.0144579955932709,0.517222222222222,6,5.80021482277121,31.0333333333333,0,0,0,0
"80","0820","Las Cruces","OA",2023-08-18,"winter",2023,"Carnivore",2.37937871777925,0.796979647149076,2,0.669905670075862,0.420277777777778,3,3.56906807666887,25.2166666666667,4,4.75875743555849,0,0
"81","0820","Las Cruces","OA",2023-08-18,"winter",2023,"Herbivore",8.32782551222736,0.709678683270456,7,0.596524359882334,0.420277777777778,3,3.56906807666887,25.2166666666667,4,4.75875743555849,7.293899237835,6.13092752602464
"82","0822","Las Cruces","OA",2023-08-24,"winter",2023,"Carnivore",1.19284294234592,0.868723714568232,1,0.728280047379701,0.419166666666667,3,3.57852882703777,25.15,3,3.57852882703777,0,0
"83","0822","Las Cruces","OA",2023-08-24,"winter",2023,"Herbivore",3.57852882703777,0.125822725825439,3,0.105481385150326,0.419166666666667,3,3.57852882703777,25.15,3,3.57852882703777,0.0942615481601862,0.0790225978742894
"84","0822","Las Cruces","OA",2023-08-24,"winter",2023,"Planktivore",1.19284294234592,0.029477063482867,1,0.0247116048864702,0.419166666666667,3,3.57852882703777,25.15,3,3.57852882703777,0,0
"85","364B","Las Cruces","OA",2023-06-14,"fall",2023,"Carnivore",1.04408352668213,0.305677163847298,2,0.585541589414158,0.957777777777778,5,2.61020881670534,57.4666666666667,0,0,0.546991236121004,1.04779210119179
"86","364B","Las Cruces","OA",2023-06-14,"fall",2023,"Herbivore",0.522041763341067,0.227176848878344,1,0.435169874962517,0.957777777777778,5,2.61020881670534,57.4666666666667,0,0,0,0
"87","364B","Las Cruces","OA",2023-06-14,"fall",2023,"Omnivore",19.3155452436195,8.02485552292986,37,15.372056579479,0.957777777777778,5,2.61020881670534,57.4666666666667,0,0,0,0
"88","364B","Las Cruces","OA",2023-06-14,"fall",2023,"Planktivore",8.35266821345708,0.397778788095947,16,0.761967367419346,0.957777777777778,5,2.61020881670534,57.4666666666667,0,0,0,0
"89","368B","Las Cruces","MPA",2023-08-09,"winter",2023,"Carnivore",2.18115722508331,1.06518186005657,4,1.95342517780374,0.916944444444444,4,2.18115722508331,55.0166666666667,12,6.54347167524992,0,0
"90","368B","Las Cruces","MPA",2023-08-09,"winter",2023,"Herbivore",3.81702514389579,0.691620790113537,7,1.26835568231377,0.916944444444444,4,2.18115722508331,55.0166666666667,12,6.54347167524992,8.73858739019703,16.0255983194669
"91","643B","Chañaral de Aceituno","TURF",2023-03-07,"summer",2023,"Carnivore",5.88876772082879,2.24254573238643,6,2.28490492955373,0.509444444444444,7,6.87022900763359,30.5666666666667,7,6.87022900763359,0,0
"92","643B","Chañaral de Aceituno","TURF",2023-03-07,"summer",2023,"Herbivore",1.9629225736096,0.046717135568961,2,0.0475995703519303,0.509444444444444,7,6.87022900763359,30.5666666666667,7,6.87022900763359,0,0
"93","643B","Chañaral de Aceituno","TURF",2023-03-07,"summer",2023,"Omnivore",0.981461286804798,0.0367086726255517,1,0.0374020586640343,0.509444444444444,7,6.87022900763359,30.5666666666667,7,6.87022900763359,0,0
"94","643B","Chañaral de Aceituno","TURF",2023-03-07,"summer",2023,"Planktivore",0.981461286804798,0.0141899629595898,1,0.0144579955932709,0.509444444444444,7,6.87022900763359,30.5666666666667,7,6.87022900763359,0,0
"95","9643","Chañaral de Aceituno","MPA",2021-11-02,"spring",2021,"Carnivore",1.08892921960073,1.69329957147524,1,1.55501343980476,0.459166666666667,4,4.3557168784029,27.55,15,16.3339382940109,0,0
"96","9643","Chañaral de Aceituno","MPA",2021-11-02,"spring",2021,"Herbivore",2.17785843920145,1.44139557344687,2,1.32368160161537,0.459166666666667,4,4.3557168784029,27.55,15,16.3339382940109,0,0
"97","9643","Chañaral de Aceituno","MPA",2021-11-02,"spring",2021,"Omnivore",17.4228675136116,4.99123050955727,16,4.58361335127676,0.459166666666667,4,4.3557168784029,27.55,15,16.3339382940109,0,0
"98","9643","Chañaral de Aceituno","MPA",2021-11-02,"spring",2021,"Planktivore",13.0671506352087,0.622296398073876,12,0.57147552556451,0.459166666666667,4,4.3557168784029,27.55,15,16.3339382940109,0,0
"99","9644","Chañaral de Aceituno","MPA",2021-11-02,"spring",2021,"Carnivore",7.63358778625954,3.93013566685403,5,2.57423886178939,0.3275,7,10.6870229007634,19.65,4,6.10687022900763,0,0
"100","9644","Chañaral de Aceituno","MPA",2021-11-02,"spring",2021,"Herbivore",7.63358778625954,1.28483189682649,5,0.841564892421352,0.3275,7,10.6870229007634,19.65,4,6.10687022900763,0,0
"101","9644","Chañaral de Aceituno","MPA",2021-11-02,"spring",2021,"Omnivore",6.10687022900763,3.26148719991614,4,2.13627411594507,0.3275,7,10.6870229007634,19.65,4,6.10687022900763,0,0
"102","9644","Chañaral de Aceituno","MPA",2021-11-02,"spring",2021,"Planktivore",9.16030534351145,0.356151242110834,6,0.233279063582596,0.3275,7,10.6870229007634,19.65,4,6.10687022900763,0,0
"103","9679","Chañaral de Aceituno","OA",2021-11-08,"spring",2021,"Carnivore",2.62390670553936,1.26996409756614,1,0.48399742829465,0.190555555555556,4,10.4956268221574,11.4333333333333,0,0,0,0
"104","9679","Chañaral de Aceituno","OA",2021-11-08,"spring",2021,"Herbivore",5.24781341107872,0.965038908685852,2,0.367787050754719,0.190555555555556,4,10.4956268221574,11.4333333333333,0,0,0.394001373216532,0.150158301125856
"105","9679","Chañaral de Aceituno","OA",2021-11-08,"spring",2021,"Planktivore",7.87172011661808,0.453200605220881,3,0.172719786211958,0.190555555555556,4,10.4956268221574,11.4333333333333,0,0,0,0
"106","9687","Chañaral de Aceituno","MPA",2021-11-09,"spring",2021,"Carnivore",12.9496402877698,13.0461371904719,7,7.05216193684951,0.270277777777778,7,12.9496402877698,16.2166666666667,2,3.69989722507708,0,0
"107","9687","Chañaral de Aceituno","MPA",2021-11-09,"spring",2021,"Herbivore",7.39979445015416,1.54110292490169,4,0.833051747738526,0.270277777777778,7,12.9496402877698,16.2166666666667,2,3.69989722507708,2.1101048263322,1.14062888667846
"108","9687","Chañaral de Aceituno","MPA",2021-11-09,"spring",2021,"Planktivore",3.69989722507708,0.143851426669638,2,0.0777596878608654,0.270277777777778,7,12.9496402877698,16.2166666666667,2,3.69989722507708,0,0
"109","9765","Las Cruces","OA",2022-09-30,"spring",2022,"Carnivore",4.17956656346749,2.02289946810457,3,1.45199228488395,0.358888888888889,1,1.39318885448916,21.5333333333333,0,0,0,0
"110","9853","Chañaral de Aceituno","MPA",2022-10-25,"spring",2022,"Carnivore",4.43786982248521,0.943417913924784,5,1.06291751635526,0.563333333333333,5,4.43786982248521,33.8,0,0,2.12587529925253,2.39515283715785
"111","9853","Chañaral de Aceituno","MPA",2022-10-25,"spring",2022,"Herbivore",2.66272189349112,0.207543857043313,3,0.233832745602132,0.563333333333333,5,4.43786982248521,33.8,0,0,0,0
"112","9855","Chañaral de Aceituno","MPA",2022-10-25,"spring",2022,"Carnivore",6.49038461538461,1.52218633285271,3,0.703588349407474,0.231111111111111,4,8.65384615384615,13.8666666666667,10,21.6346153846154,0,0
"113","9855","Chañaral de Aceituno","MPA",2022-10-25,"spring",2022,"Herbivore",2.16346153846154,0.00287526805625002,1,0.00132901279044445,0.231111111111111,4,8.65384615384615,13.8666666666667,10,21.6346153846154,0.00673747241054447,0.00311420946976278
"114","9855","Chañaral de Aceituno","MPA",2022-10-25,"spring",2022,"Planktivore",12.9807692307692,0.187675904335729,6,0.0867479735596257,0.231111111111111,4,8.65384615384615,13.8666666666667,10,21.6346153846154,0,0
"115","9925","Las Cruces","MPA",2022-06-25,"spring",2022,"Carnivore",4.98960498960499,3.04683908447388,4,2.4425493327199,0.400833333333333,6,7.48440748440748,24.05,9,11.2266112266112,1.0678359377271,0.856048476744562
"116","9925","Las Cruces","MPA",2022-06-25,"spring",2022,"Herbivore",6.23700623700624,1.4038106713985,5,1.12538822157113,0.400833333333333,6,7.48440748440748,24.05,9,11.2266112266112,0.21136685911882,0.169445765393587
"117","9925","Las Cruces","MPA",2022-06-25,"spring",2022,"Planktivore",23.7006237006237,0.120075969168731,19,0.0962609019502662,0.400833333333333,6,7.48440748440748,24.05,9,11.2266112266112,0,0
